employee_id,email,gender,marital_status,number_of_dependents,education_level,health_plan,contract_type,probation_completed
EMP_22925,emp_22925@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_22926,emp_22926@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_22927,emp_22927@company.com,Other,Widowed,2,Bachelors,Premium,Contractor,True
EMP_22928,emp_22928@company.com,Male,Single,1,Bachelors,Basic,Permanent,True
EMP_22929,emp_22929@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_22930,emp_22930@company.com,Female,Married,3,Masters,Basic,Permanent,True
EMP_22931,emp_22931@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_22932,emp_22932@company.com,Female,Single,2,High School,Standard,Temporary,True
EMP_22933,emp_22933@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_22934,emp_22934@company.com,Other,Divorced,3,Bachelors,Premium,Permanent,True
EMP_22935,emp_22935@company.com,Male,Widowed,1,Bachelors,Premium,Permanent,True
EMP_22936,emp_22936@company.com,Male,Married,1,Masters,Premium,Permanent,True
EMP_22937,emp_22937@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_22938,emp_22938@company.com,Male,Single,1,Bachelors,Basic,Temporary,True
EMP_22939,emp_22939@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_22940,emp_22940@company.com,Female,Divorced,1,Bachelors,Premium,Permanent,True
EMP_22941,emp_22941@company.com,Male,Divorced,2,Bachelors,Standard,Permanent,True
EMP_22942,emp_22942@company.com,Female,Divorced,1,High School,Standard,Permanent,True
EMP_22943,emp_22943@company.com,Male,Single,3,Masters,Basic,Permanent,True
EMP_22944,emp_22944@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_22945,emp_22945@company.com,Female,Widowed,0,Bachelors,Premium,Permanent,True
EMP_22946,emp_22946@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_22947,emp_22947@company.com,Male,Divorced,2,Bachelors,Basic,Permanent,True
EMP_22948,emp_22948@company.com,Female,Married,2,Bachelors,Premium,Permanent,True
EMP_22949,emp_22949@company.com,Female,Widowed,2,Bachelors,Basic,Permanent,True
EMP_22950,emp_22950@company.com,Male,Divorced,0,Bachelors,Standard,Permanent,True
EMP_22951,emp_22951@company.com,Female,Divorced,0,Bachelors,Premium,Permanent,True
EMP_22952,emp_22952@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_22953,emp_22953@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_22954,emp_22954@company.com,Female,Widowed,0,High School,Standard,Permanent,True
EMP_22955,emp_22955@company.com,Male,Divorced,1,High School,Standard,Permanent,True
EMP_22956,emp_22956@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_22957,emp_22957@company.com,Female,Single,1,Bachelors,Premium,Permanent,True
EMP_22958,emp_22958@company.com,Female,Married,2,Masters,Basic,Permanent,True
EMP_22959,emp_22959@company.com,Female,Married,2,PhD,Basic,Permanent,True
EMP_22960,emp_22960@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_22961,emp_22961@company.com,Male,Widowed,1,Bachelors,Standard,Permanent,True
EMP_22962,emp_22962@company.com,Male,Married,1,High School,Premium,Permanent,True
EMP_22963,emp_22963@company.com,Male,Married,0,Masters,Basic,Permanent,True
EMP_22964,emp_22964@company.com,Female,Widowed,2,Bachelors,Standard,Permanent,True
EMP_22965,emp_22965@company.com,Female,Single,1,Masters,Basic,Permanent,True
EMP_22966,emp_22966@company.com,Female,Widowed,2,High School,Basic,Permanent,True
EMP_22967,emp_22967@company.com,Female,Married,1,Bachelors,Premium,Permanent,True
EMP_22968,emp_22968@company.com,Male,Widowed,0,Bachelors,Standard,Contractor,True
EMP_22969,emp_22969@company.com,Female,Divorced,0,Bachelors,Basic,Contractor,True
EMP_22970,emp_22970@company.com,Female,Widowed,0,High School,Standard,Permanent,True
EMP_22971,emp_22971@company.com,Male,Married,1,PhD,Standard,Permanent,True
EMP_22972,emp_22972@company.com,Female,Married,0,Masters,Premium,Permanent,True
EMP_22973,emp_22973@company.com,Male,Single,1,Bachelors,Standard,Contractor,True
EMP_22974,emp_22974@company.com,Male,Single,2,High School,Standard,Permanent,True
EMP_22975,emp_22975@company.com,Female,Single,3,High School,Standard,Contractor,True
EMP_22976,emp_22976@company.com,Female,Single,1,Bachelors,Standard,Permanent,True
EMP_22977,emp_22977@company.com,Male,Widowed,1,Bachelors,Basic,Permanent,True
EMP_22978,emp_22978@company.com,Female,Single,2,Bachelors,Basic,Permanent,True
EMP_22979,emp_22979@company.com,Female,Married,0,Bachelors,Premium,Contractor,True
EMP_22980,emp_22980@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_22981,emp_22981@company.com,Female,Widowed,0,Masters,Standard,Temporary,True
EMP_22982,emp_22982@company.com,Female,Widowed,3,High School,Premium,Permanent,True
EMP_22983,emp_22983@company.com,Female,Single,0,High School,Basic,Contractor,True
EMP_22984,emp_22984@company.com,Female,Married,1,High School,Basic,Permanent,True
EMP_22985,emp_22985@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_22986,emp_22986@company.com,Female,Single,1,Masters,Standard,Permanent,True
EMP_22987,emp_22987@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_22988,emp_22988@company.com,Other,Divorced,1,High School,Basic,Contractor,True
EMP_22989,emp_22989@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_22990,emp_22990@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_22991,emp_22991@company.com,Male,Single,3,High School,Basic,Permanent,True
EMP_22992,emp_22992@company.com,Male,Widowed,0,High School,Basic,Contractor,True
EMP_22993,emp_22993@company.com,Male,Widowed,1,High School,Standard,Permanent,True
EMP_22994,emp_22994@company.com,Female,Married,3,High School,Premium,Contractor,True
EMP_22995,emp_22995@company.com,Female,Married,2,High School,Standard,Permanent,True
EMP_22996,emp_22996@company.com,Male,Widowed,1,Bachelors,Basic,Contractor,True
EMP_22997,emp_22997@company.com,Other,Single,2,High School,Basic,Permanent,True
EMP_22998,emp_22998@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_22999,emp_22999@company.com,Male,Divorced,0,PhD,Basic,Permanent,True
EMP_23000,emp_23000@company.com,Female,Married,0,Bachelors,Standard,Permanent,True
EMP_23001,emp_23001@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_23002,emp_23002@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_23003,emp_23003@company.com,Female,Single,1,Masters,Basic,Permanent,True
EMP_23004,emp_23004@company.com,Female,Married,0,PhD,Standard,Permanent,True
EMP_23005,emp_23005@company.com,Male,Widowed,2,Bachelors,Premium,Permanent,True
EMP_23006,emp_23006@company.com,Male,Divorced,1,Masters,Premium,Permanent,True
EMP_23007,emp_23007@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_23008,emp_23008@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_23009,emp_23009@company.com,Male,Widowed,1,High School,Basic,Permanent,True
EMP_23010,emp_23010@company.com,Female,Married,0,Masters,Basic,Permanent,True
EMP_23011,emp_23011@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_23012,emp_23012@company.com,Female,Widowed,0,Bachelors,Premium,Contractor,True
EMP_23013,emp_23013@company.com,Female,Divorced,1,Bachelors,Standard,Temporary,True
EMP_23014,emp_23014@company.com,Male,Widowed,0,Bachelors,Standard,Permanent,True
EMP_23015,emp_23015@company.com,Other,Widowed,0,High School,Basic,Contractor,True
EMP_23016,emp_23016@company.com,Male,Divorced,3,Masters,Standard,Permanent,True
EMP_23017,emp_23017@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_23018,emp_23018@company.com,Female,Single,1,Bachelors,Standard,Permanent,True
EMP_23019,emp_23019@company.com,Male,Married,2,High School,Premium,Contractor,True
EMP_23020,emp_23020@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_23021,emp_23021@company.com,Male,Married,0,High School,Basic,Permanent,True
EMP_23022,emp_23022@company.com,Male,Widowed,3,Masters,Basic,Permanent,True
EMP_23023,emp_23023@company.com,Male,Widowed,2,Bachelors,Basic,Permanent,True
EMP_23024,emp_23024@company.com,Male,Single,2,High School,Basic,Permanent,True
EMP_23025,emp_23025@company.com,Female,Divorced,1,Bachelors,Premium,Permanent,True
EMP_23026,emp_23026@company.com,Female,Married,1,High School,Standard,Permanent,True
EMP_23027,emp_23027@company.com,Male,Married,0,Bachelors,Standard,Permanent,True
EMP_23028,emp_23028@company.com,Other,Married,0,Bachelors,Standard,Permanent,True
EMP_23029,emp_23029@company.com,Female,Married,2,Masters,Premium,Permanent,True
EMP_23030,emp_23030@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_23031,emp_23031@company.com,Female,Divorced,0,Bachelors,Standard,Permanent,True
EMP_23032,emp_23032@company.com,Male,Married,1,Bachelors,Basic,Permanent,True
EMP_23033,emp_23033@company.com,Male,Divorced,1,Masters,Basic,Permanent,True
EMP_23034,emp_23034@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_23035,emp_23035@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_23036,emp_23036@company.com,Male,Widowed,3,High School,Premium,Permanent,True
EMP_23037,emp_23037@company.com,Male,Widowed,0,Bachelors,Basic,Permanent,True
EMP_23038,emp_23038@company.com,Male,Married,0,High School,Standard,Permanent,True
EMP_23039,emp_23039@company.com,Male,Divorced,0,Bachelors,Basic,Permanent,True
EMP_23040,emp_23040@company.com,Male,Widowed,1,PhD,Basic,Permanent,True
EMP_23041,emp_23041@company.com,Female,Widowed,0,High School,Premium,Permanent,True
EMP_23042,emp_23042@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_23043,emp_23043@company.com,Female,Married,2,High School,Basic,Temporary,True
EMP_23044,emp_23044@company.com,Female,Divorced,3,Bachelors,Basic,Permanent,True
EMP_23045,emp_23045@company.com,Female,Divorced,0,Masters,Basic,Permanent,True
EMP_23046,emp_23046@company.com,Male,Widowed,0,High School,Standard,Temporary,True
EMP_23047,emp_23047@company.com,Female,Single,1,Bachelors,Basic,Contractor,True
EMP_23048,emp_23048@company.com,Male,Single,2,High School,Premium,Temporary,True
EMP_23049,emp_23049@company.com,Female,Divorced,2,High School,Standard,Contractor,True
EMP_23050,emp_23050@company.com,Male,Single,1,High School,Standard,Permanent,True
EMP_23051,emp_23051@company.com,Other,Married,2,High School,Standard,Permanent,True
EMP_23052,emp_23052@company.com,Male,Widowed,2,High School,Basic,Permanent,True
EMP_23053,emp_23053@company.com,Female,Widowed,1,Bachelors,Basic,Permanent,True
EMP_23054,emp_23054@company.com,Female,Widowed,3,Masters,Standard,Permanent,True
EMP_23055,emp_23055@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_23056,emp_23056@company.com,Male,Single,1,High School,Basic,Permanent,True
EMP_23057,emp_23057@company.com,Male,Married,0,Bachelors,Premium,Permanent,True
EMP_23058,emp_23058@company.com,Female,Widowed,2,High School,Standard,Contractor,True
EMP_23059,emp_23059@company.com,Male,Divorced,1,High School,Premium,Temporary,True
EMP_23060,emp_23060@company.com,Male,Divorced,2,Bachelors,Standard,Permanent,True
EMP_23061,emp_23061@company.com,Female,Married,0,High School,Standard,Permanent,True
EMP_23062,emp_23062@company.com,Female,Married,3,PhD,Premium,Contractor,True
EMP_23063,emp_23063@company.com,Male,Married,3,PhD,Standard,Temporary,True
EMP_23064,emp_23064@company.com,Female,Widowed,1,High School,Basic,Permanent,True
EMP_23065,emp_23065@company.com,Male,Married,2,Bachelors,Basic,Permanent,True
EMP_23066,emp_23066@company.com,Female,Divorced,0,Bachelors,Basic,Contractor,True
EMP_23067,emp_23067@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_23068,emp_23068@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_23069,emp_23069@company.com,Female,Divorced,1,Bachelors,Basic,Permanent,True
EMP_23070,emp_23070@company.com,Male,Single,0,High School,Standard,Temporary,True
EMP_23071,emp_23071@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_23072,emp_23072@company.com,Male,Married,2,Bachelors,Basic,Permanent,True
EMP_23073,emp_23073@company.com,Male,Married,2,Bachelors,Premium,Permanent,True
EMP_23074,emp_23074@company.com,Female,Divorced,1,High School,Standard,Contractor,True
EMP_23075,emp_23075@company.com,Male,Divorced,1,Masters,Premium,Temporary,True
EMP_23076,emp_23076@company.com,Male,Widowed,2,Bachelors,Basic,Contractor,True
EMP_23077,emp_23077@company.com,Male,Married,1,High School,Basic,Permanent,True
EMP_23078,emp_23078@company.com,Other,Single,0,High School,Standard,Permanent,True
EMP_23079,emp_23079@company.com,Male,Widowed,0,High School,Basic,Temporary,True
EMP_23080,emp_23080@company.com,Male,Widowed,1,High School,Standard,Permanent,True
EMP_23081,emp_23081@company.com,Female,Single,3,Bachelors,Standard,Permanent,True
EMP_23082,emp_23082@company.com,Male,Single,2,Bachelors,Premium,Permanent,True
EMP_23083,emp_23083@company.com,Female,Widowed,1,Masters,Basic,Permanent,True
EMP_23084,emp_23084@company.com,Female,Widowed,1,Bachelors,Standard,Permanent,True
EMP_23085,emp_23085@company.com,Female,Married,0,High School,Basic,Permanent,True
EMP_23086,emp_23086@company.com,Female,Divorced,1,Bachelors,Premium,Contractor,True
EMP_23087,emp_23087@company.com,Female,Married,0,Bachelors,Basic,Permanent,True
EMP_23088,emp_23088@company.com,Female,Widowed,0,Masters,Standard,Temporary,True
EMP_23089,emp_23089@company.com,Male,Widowed,1,Masters,Basic,Permanent,True
EMP_23090,emp_23090@company.com,Male,Married,0,Bachelors,Basic,Permanent,True
EMP_23091,emp_23091@company.com,Female,Married,1,Bachelors,Standard,Permanent,True
EMP_23092,emp_23092@company.com,Female,Single,1,Bachelors,Basic,Permanent,True
EMP_23093,emp_23093@company.com,Female,Single,2,Bachelors,Premium,Contractor,True
EMP_23094,emp_23094@company.com,Female,Divorced,0,High School,Basic,Permanent,True
EMP_23095,emp_23095@company.com,Female,Married,1,High School,Standard,Temporary,True
EMP_23096,emp_23096@company.com,Female,Divorced,2,High School,Standard,Permanent,True
EMP_23097,emp_23097@company.com,Female,Widowed,1,High School,Standard,Contractor,True
EMP_23098,emp_23098@company.com,Male,Single,0,High School,Basic,Permanent,True
EMP_23099,emp_23099@company.com,Male,Single,0,Masters,Basic,Permanent,True
EMP_23100,emp_23100@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_23101,emp_23101@company.com,Female,Married,1,Bachelors,Basic,Permanent,True
EMP_23102,emp_23102@company.com,Male,Divorced,1,Bachelors,Premium,Permanent,True
EMP_23103,emp_23103@company.com,Female,Married,1,PhD,Basic,Contractor,True
EMP_23104,emp_23104@company.com,Female,Single,0,Masters,Standard,Permanent,True
EMP_23105,emp_23105@company.com,Male,Divorced,1,Bachelors,Premium,Permanent,True
EMP_23106,emp_23106@company.com,Male,Divorced,0,High School,Premium,Permanent,True
EMP_23107,emp_23107@company.com,Female,Single,0,Masters,Basic,Permanent,True
EMP_23108,emp_23108@company.com,Male,Married,0,PhD,Basic,Permanent,True
EMP_23109,emp_23109@company.com,Male,Married,1,High School,Basic,Permanent,True
EMP_23110,emp_23110@company.com,Female,Married,0,High School,Standard,Permanent,True
EMP_23111,emp_23111@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_23112,emp_23112@company.com,Female,Divorced,4,Bachelors,Premium,Permanent,True
EMP_23113,emp_23113@company.com,Female,Divorced,0,High School,Standard,Permanent,True
EMP_23114,emp_23114@company.com,Male,Single,0,Bachelors,Basic,Permanent,True
EMP_23115,emp_23115@company.com,Female,Married,0,High School,Premium,Permanent,True
EMP_23116,emp_23116@company.com,Female,Single,2,Masters,Basic,Permanent,True
EMP_23117,emp_23117@company.com,Female,Divorced,2,Bachelors,Standard,Permanent,True
EMP_23118,emp_23118@company.com,Female,Married,2,Bachelors,Premium,Permanent,True
EMP_23119,emp_23119@company.com,Female,Single,3,Bachelors,Basic,Contractor,True
EMP_23120,emp_23120@company.com,Female,Single,2,Bachelors,Premium,Permanent,True
EMP_23121,emp_23121@company.com,Female,Single,0,Bachelors,Basic,Permanent,True
EMP_23122,emp_23122@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_23123,emp_23123@company.com,Female,Single,0,High School,Basic,Permanent,True
EMP_23124,emp_23124@company.com,Other,Married,1,High School,Basic,Permanent,True
EMP_23125,emp_23125@company.com,Male,Single,0,High School,Standard,Permanent,True
EMP_23126,emp_23126@company.com,Female,Widowed,0,Bachelors,Basic,Permanent,True
EMP_23127,emp_23127@company.com,Female,Divorced,0,Bachelors,Basic,Permanent,True
EMP_23128,emp_23128@company.com,Female,Single,3,Masters,Basic,Contractor,True
EMP_23129,emp_23129@company.com,Female,Widowed,0,Bachelors,Standard,Permanent,True
EMP_23130,emp_23130@company.com,Female,Divorced,1,Bachelors,Basic,Temporary,True
EMP_23131,emp_23131@company.com,Male,Single,1,Bachelors,Premium,Permanent,True
EMP_23132,emp_23132@company.com,Female,Single,2,Bachelors,Basic,Temporary,True
EMP_23133,emp_23133@company.com,Female,Divorced,1,Masters,Basic,Permanent,True
EMP_23134,emp_23134@company.com,Male,Divorced,0,High School,Basic,Permanent,True
EMP_23135,emp_23135@company.com,Female,Married,0,Masters,Standard,Permanent,True
EMP_23136,emp_23136@company.com,Female,Divorced,2,Bachelors,Basic,Permanent,True
EMP_23137,emp_23137@company.com,Female,Married,0,PhD,Basic,Permanent,True
EMP_23138,emp_23138@company.com,Female,Single,0,Bachelors,Standard,Permanent,True
EMP_23139,emp_23139@company.com,Male,Divorced,0,Masters,Basic,Permanent,True
EMP_23140,emp_23140@company.com,Male,Married,2,PhD,Basic,Permanent,True
EMP_23141,emp_23141@company.com,Male,Married,1,Bachelors,Standard,Permanent,True
EMP_23142,emp_23142@company.com,Male,Divorced,2,Masters,Standard,Permanent,True
EMP_23143,emp_23143@company.com,Male,Divorced,1,Bachelors,Basic,Permanent,True
EMP_23144,emp_23144@company.com,Female,Widowed,0,Masters,Basic,Permanent,True
EMP_23145,emp_23145@company.com,Male,Married,0,High School,Standard,Permanent,True
EMP_23146,emp_23146@company.com,Male,Widowed,2,Masters,Basic,Permanent,True
EMP_23147,emp_23147@company.com,Male,Divorced,1,High School,Standard,Permanent,True
EMP_23148,emp_23148@company.com,Male,Widowed,0,Bachelors,Premium,Permanent,True
EMP_23149,emp_23149@company.com,Male,Married,1,Bachelors,Premium,Permanent,True
EMP_23150,emp_23150@company.com,Male,Widowed,1,PhD,Basic,Permanent,True
EMP_23151,emp_23151@company.com,Male,Married,0,High School,Basic,Temporary,True
